customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,difference,order_year,order_month,order_day,order_day_name,delivery_year,delivery_month,delivery_day,delivery_day_name,sales_id,product_id,price_per_unit,Required_quantity,total_price,category,product_name,size,color,price,Total_quantity,description
224,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia,172,47514,2021-01-05,2021-01-27,22 days,2021,1,5,Tuesday,2021,1,27,Wednesday,832,1156,99,2,198,Trousers,High-Waisted,S,red,98,80,"A red coloured, S sized, High-Waisted Trousers"
224,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia,172,47514,2021-01-05,2021-01-27,22 days,2021,1,5,Tuesday,2021,1,27,Wednesday,833,683,113,3,339,Jacket,Parka,L,green,119,55,"A green coloured, L sized, Parka Jacket"
224,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia,172,47514,2021-01-05,2021-01-27,22 days,2021,1,5,Tuesday,2021,1,27,Wednesday,834,706,119,3,357,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket"
224,Shelbi Impson,Genderfluid,78,20 Xavier RidgeApt. 805,7744,Hansenberg,New South Wales,Australia,172,47514,2021-01-05,2021-01-27,22 days,2021,1,5,Tuesday,2021,1,27,Wednesday,835,1245,112,3,336,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,619,58688,2021-02-25,2021-03-04,7 days,2021,2,25,Thursday,2021,3,4,Thursday,3075,130,92,1,92,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,619,58688,2021-02-25,2021-03-04,7 days,2021,2,25,Thursday,2021,3,4,Thursday,3076,251,95,3,285,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,619,58688,2021-02-25,2021-03-04,7 days,2021,2,25,Thursday,2021,3,4,Thursday,3077,922,96,1,96,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,715,51678,2021-10-19,2021-11-12,24 days,2021,10,19,Tuesday,2021,11,12,Friday,3561,598,112,1,112,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,715,51678,2021-10-19,2021-11-12,24 days,2021,10,19,Tuesday,2021,11,12,Friday,3562,831,117,3,351,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,715,51678,2021-10-19,2021-11-12,24 days,2021,10,19,Tuesday,2021,11,12,Friday,3563,1214,105,3,315,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,715,51678,2021-10-19,2021-11-12,24 days,2021,10,19,Tuesday,2021,11,12,Friday,3564,583,100,3,300,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket"
225,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,715,51678,2021-10-19,2021-11-12,24 days,2021,10,19,Tuesday,2021,11,12,Friday,3565,607,112,3,336,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2371,1000,106,2,212,Trousers,Wool,XS,blue,111,58,"A blue coloured, XS sized, Wool Trousers"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2372,329,109,1,109,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2373,1197,105,3,315,Trousers,Pleated,M,orange,90,57,"A orange coloured, M sized, Pleated Trousers"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2374,395,119,2,238,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2375,1038,90,3,270,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2376,339,109,3,327,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt"
227,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,481,17525,2021-08-20,2021-09-12,23 days,2021,8,20,Friday,2021,9,12,Sunday,2377,201,98,3,294,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1141,17,96,2,192,Shirt,Oxford Cloth,M,green,114,60,"A green coloured, M sized, Oxford Cloth Shirt"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1142,566,100,1,100,Jacket,Bomber,S,orange,90,49,"A orange coloured, S sized, Bomber Jacket"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1143,844,113,1,113,Trousers,Chinos,XL,red,100,71,"A red coloured, XL sized, Chinos Trousers"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1144,640,93,1,93,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1145,1189,99,1,99,Trousers,High-Waisted,XL,violet,98,74,"A violet coloured, XL sized, High-Waisted Trousers"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,236,49109,2021-07-15,2021-08-08,24 days,2021,7,15,Thursday,2021,8,8,Sunday,1146,160,91,2,182,Shirt,Linen,XS,blue,116,53,"A blue coloured, XS sized, Linen Shirt"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3536,644,93,1,93,Jacket,Coach,XL,yellow,115,68,"A yellow coloured, XL sized, Coach Jacket"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3537,876,94,3,282,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3538,58,104,1,104,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3539,296,105,1,105,Shirt,Cuban Collar,S,green,93,58,"A green coloured, S sized, Cuban Collar Shirt"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3540,706,119,2,238,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket"
228,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,711,16935,2021-06-22,2021-07-08,16 days,2021,6,22,Tuesday,2021,7,8,Thursday,3541,198,98,2,196,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt"
230,Bourke Pembery,Bigender,21,599 Campbell CrestApt. 125,7779,Wildermanside,Tasmania,Australia,696,50224,2021-09-01,2021-09-27,26 days,2021,9,1,Wednesday,2021,9,27,Monday,3450,83,118,3,354,Shirt,Flannel,L,yellow,96,80,"A yellow coloured, L sized, Flannel Shirt"
230,Bourke Pembery,Bigender,21,599 Campbell CrestApt. 125,7779,Wildermanside,Tasmania,Australia,696,50224,2021-09-01,2021-09-27,26 days,2021,9,1,Wednesday,2021,9,27,Monday,3451,1167,99,2,198,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers"
230,Bourke Pembery,Bigender,21,599 Campbell CrestApt. 125,7779,Wildermanside,Tasmania,Australia,696,50224,2021-09-01,2021-09-27,26 days,2021,9,1,Wednesday,2021,9,27,Monday,3452,453,107,3,321,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket"
232,Kaitlyn Pinare,Male,24,8982 O'reilly PlazaSuite 007,5019,Lake Matilda,Northern Territory,Australia,973,49214,2021-09-04,2021-09-24,20 days,2021,9,4,Saturday,2021,9,24,Friday,4863,450,107,2,214,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket"
232,Kaitlyn Pinare,Male,24,8982 O'reilly PlazaSuite 007,5019,Lake Matilda,Northern Territory,Australia,973,49214,2021-09-04,2021-09-24,20 days,2021,9,4,Saturday,2021,9,24,Friday,4864,255,95,3,285,Shirt,Polo,XS,yellow,117,79,"A yellow coloured, XS sized, Polo Shirt"
233,Beverlie Blance,Agender,33,1604 Olivia CrestApt. 164,8968,Casperfurt,South Australia,Australia,625,54080,2021-07-17,2021-07-28,11 days,2021,7,17,Saturday,2021,7,28,Wednesday,3101,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt"
233,Beverlie Blance,Agender,33,1604 Olivia CrestApt. 164,8968,Casperfurt,South Australia,Australia,625,54080,2021-07-17,2021-07-28,11 days,2021,7,17,Saturday,2021,7,28,Wednesday,3102,138,92,2,184,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt"
233,Beverlie Blance,Agender,33,1604 Olivia CrestApt. 164,8968,Casperfurt,South Australia,Australia,625,54080,2021-07-17,2021-07-28,11 days,2021,7,17,Saturday,2021,7,28,Wednesday,3103,311,105,2,210,Shirt,Cuban Collar,S,violet,93,43,"A violet coloured, S sized, Cuban Collar Shirt"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1057,1149,102,3,306,Trousers,Cargo Pants,XL,indigo,106,64,"A indigo coloured, XL sized, Cargo Pants Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1058,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1059,871,113,3,339,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1060,245,95,2,190,Shirt,Polo,XS,red,117,40,"A red coloured, XS sized, Polo Shirt"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1061,277,95,3,285,Shirt,Polo,M,violet,117,77,"A violet coloured, M sized, Polo Shirt"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1062,1058,93,1,93,Trousers,Joggers,L,orange,94,49,"A orange coloured, L sized, Joggers Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,217,47120,2021-07-18,2021-07-31,13 days,2021,7,18,Sunday,2021,7,31,Saturday,1063,1029,90,3,270,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,305,13377,2021-07-09,2021-07-26,17 days,2021,7,9,Friday,2021,7,26,Monday,1493,706,119,3,357,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,305,13377,2021-07-09,2021-07-26,17 days,2021,7,9,Friday,2021,7,26,Monday,1494,504,102,1,102,Jacket,Windbreaker,XL,yellow,109,58,"A yellow coloured, XL sized, Windbreaker Jacket"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,305,13377,2021-07-09,2021-07-26,17 days,2021,7,9,Friday,2021,7,26,Monday,1495,188,98,2,196,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt"
234,Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia,305,13377,2021-07-09,2021-07-26,17 days,2021,7,9,Friday,2021,7,26,Monday,1496,308,105,2,210,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,79,54340,2021-03-16,2021-03-25,9 days,2021,3,16,Tuesday,2021,3,25,Thursday,349,481,118,2,236,Jacket,Puffer,S,indigo,110,62,"A indigo coloured, S sized, Puffer Jacket"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,79,54340,2021-03-16,2021-03-25,9 days,2021,3,16,Tuesday,2021,3,25,Thursday,350,499,102,1,102,Jacket,Windbreaker,XL,orange,109,67,"A orange coloured, XL sized, Windbreaker Jacket"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,79,54340,2021-03-16,2021-03-25,9 days,2021,3,16,Tuesday,2021,3,25,Thursday,351,1244,112,3,336,Trousers,Tracksuit Bottoms,XL,green,91,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,79,54340,2021-03-16,2021-03-25,9 days,2021,3,16,Tuesday,2021,3,25,Thursday,352,947,97,1,97,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,178,31542,2021-02-02,2021-02-08,6 days,2021,2,2,Tuesday,2021,2,8,Monday,860,593,100,1,100,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,178,31542,2021-02-02,2021-02-08,6 days,2021,2,2,Tuesday,2021,2,8,Monday,861,307,105,1,105,Shirt,Cuban Collar,M,indigo,93,58,"A indigo coloured, M sized, Cuban Collar Shirt"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,178,31542,2021-02-02,2021-02-08,6 days,2021,2,2,Tuesday,2021,2,8,Monday,862,1023,90,1,90,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1756,397,119,3,357,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1757,554,98,3,294,Jacket,Leather,XL,indigo,113,52,"A indigo coloured, XL sized, Leather Jacket"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1758,1209,105,2,210,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1759,1169,99,2,198,Trousers,High-Waisted,XL,yellow,98,78,"A yellow coloured, XL sized, High-Waisted Trousers"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1760,716,119,3,357,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1761,149,91,1,91,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt"
236,Anders Couvert,Non-binary,80,64 Phillips RunApt. 722,2752,East Sienna,New South Wales,Australia,356,34259,2021-04-01,2021-04-15,14 days,2021,4,1,Thursday,2021,4,15,Thursday,1762,727,119,1,119,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,668,8,96,3,288,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,669,843,113,2,226,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,670,131,92,3,276,Shirt,Denim,S,indigo,115,69,"A indigo coloured, S sized, Denim Shirt"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,671,575,100,3,300,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,672,717,119,3,357,Jacket,Trench Coat,M,green,112,67,"A green coloured, M sized, Trench Coat Jacket"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,673,1237,112,3,336,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,674,712,119,1,119,Jacket,Trench Coat,M,yellow,112,54,"A yellow coloured, M sized, Trench Coat Jacket"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,675,932,96,3,288,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers"
237,Cassaundra Sliman,Agender,71,3679 Kiehn ParkwaySuite 444,6639,Lake Mollyburgh,New South Wales,Australia,142,53165,2021-06-15,2021-07-12,27 days,2021,6,15,Tuesday,2021,7,12,Monday,676,630,93,3,279,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2307,287,105,1,105,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2308,365,94,1,94,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2309,242,106,2,212,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2310,331,109,3,327,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2311,171,91,1,91,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt"
238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-04-15,2021-04-17,2 days,2021,4,15,Thursday,2021,4,17,Saturday,2312,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
239,Daria Embleton,Genderfluid,63,39 Wilkinson CrestApt. 257,1644,North Sophie,Australian Capital Territory,Australia,315,18075,2021-04-05,2021-04-25,20 days,2021,4,5,Monday,2021,4,25,Sunday,1542,677,113,1,113,Jacket,Parka,M,yellow,119,46,"A yellow coloured, M sized, Parka Jacket"
239,Daria Embleton,Genderfluid,63,39 Wilkinson CrestApt. 257,1644,North Sophie,Australian Capital Territory,Australia,315,18075,2021-04-05,2021-04-25,20 days,2021,4,5,Monday,2021,4,25,Sunday,1543,1089,115,1,115,Trousers,Cropped,XL,red,99,78,"A red coloured, XL sized, Cropped Trousers"
239,Daria Embleton,Genderfluid,63,39 Wilkinson CrestApt. 257,1644,North Sophie,Australian Capital Territory,Australia,315,18075,2021-04-05,2021-04-25,20 days,2021,4,5,Monday,2021,4,25,Sunday,1544,145,91,3,273,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,184,48997,2021-09-15,2021-09-29,14 days,2021,9,15,Wednesday,2021,9,29,Wednesday,893,31,96,2,192,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,184,48997,2021-09-15,2021-09-29,14 days,2021,9,15,Wednesday,2021,9,29,Wednesday,894,1100,115,2,230,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,184,48997,2021-09-15,2021-09-29,14 days,2021,9,15,Wednesday,2021,9,29,Wednesday,895,318,109,2,218,Shirt,Mandarin Collar,L,red,108,54,"A red coloured, L sized, Mandarin Collar Shirt"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,792,13672,2021-07-16,2021-08-12,27 days,2021,7,16,Friday,2021,8,12,Thursday,3972,283,105,2,210,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,792,13672,2021-07-16,2021-08-12,27 days,2021,7,16,Friday,2021,8,12,Thursday,3973,725,119,1,119,Jacket,Trench Coat,XS,indigo,112,56,"A indigo coloured, XS sized, Trench Coat Jacket"
240,Brian Finnes,Genderqueer,25,069 Claire GroveSuite 234,7740,New Codyville,Victoria,Australia,792,13672,2021-07-16,2021-08-12,27 days,2021,7,16,Friday,2021,8,12,Thursday,3974,971,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers"
